text,negative,neutral,positive,anger,joy,optimism,sadness
"https://t.co/cN8ayhqDa1 en IG
“In light of the heartbreaking news from Ukraine, we curated a few trusted resources to empower you to find a way to help #Ukraine and other countries around the world who are currently struggling.” https://t.co/Jp71ODePsd",0.08839904516935349,0.6316764950752258,0.2799244821071625,0.025446783751249313,0.019411934539675713,0.18507638573646545,0.7700648903846741
@Russia @RussianFP #putin is a killer and #WarCriminal   #russiansoldiers are dying for a madman. Russian people need to fight for #FreedomofExpression #protest #stalinputin #SaveUkraine overthrow #Dictator Putin #Kill Putin,0.9168016910552979,0.07782039791345596,0.005377920810133219,0.9337069392204285,0.008498230949044228,0.027423398569226265,0.030371392145752907
"How putin sees the West and it's NATO alliance?
Why 
The western leaders are not very objective yet 

#UkraineUnderAttaсk https://t.co/XqjrIo1oRt",0.6221244931221008,0.363006591796875,0.014868897385895252,0.5681341290473938,0.018345728516578674,0.07780315726995468,0.33571702241897583
"Foreign Minister @AHuitfeldt met with @NATO allies, Sweden and Finland to discuss Russia’s brutal war in #Ukraine. Furthering our united response &amp; deterrence. #WeAreNATO. We #StandWithUkraine 🇺🇦 and will continue our strong support https://t.co/48CNxVFF7T",0.04244888201355934,0.4946174919605255,0.46293365955352783,0.29743343591690063,0.06861802935600281,0.575335681438446,0.05861290171742439
"This is how Zelensky's face looks like after 9 days of the Russian invasion. Fight on Hero! 🇺🇦

#StandWithUkraine️ #UkraineRussiaWar #RussiaUkraine #UkraineWar #UkraineUnderAttaсk #UkraineRussianWar https://t.co/u0n3ttdxk1",0.45297420024871826,0.47231632471084595,0.07470943033695221,0.683161199092865,0.08842189610004425,0.19170530140399933,0.03671155497431755
🌈 People who show up for my Spaces tomorrow will get a free STOP WAR KEVIN wearable for upcoming UKRAINIAN SPRING art show (March 12): https://t.co/9OE8jM4P2a #kevin #stopwar #Ukraine https://t.co/J2tjNzjEsG,0.004123527556657791,0.6348841786384583,0.36099228262901306,0.032937806099653244,0.8866993188858032,0.06059242784976959,0.019770421087741852
"⚡️ The Russian Duma has fast-tracked a law criminalising people for debunking lies and exposing war crimes in #Russia.

The law introduces astronomical fines and up to 15 years in prison for ""spreading fake news"" or for calling for sanctions for the Russian war in #Ukraine.",0.8152142763137817,0.17665433883666992,0.008131294511258602,0.9545432329177856,0.008403549902141094,0.018177859485149384,0.018875377252697945
@natsechobbyist Amazing. #StandWithUkraine️ #DefeatPutin https://t.co/fyQI0dISEo,0.06188572943210602,0.4350719153881073,0.5030423998832703,0.10297424346208572,0.6642716526985168,0.2008589655160904,0.031895097345113754
"All the emotions of these days in one photo. The Ukrainian military carries a child near the destroyed bridge in Irpin.
#StandWithUkraine️ 
Photo: Timothy Fadek/Redux for CNN https://t.co/mUM0PinJQ0",0.5813136100769043,0.3914332985877991,0.02725311741232872,0.04867791756987572,0.15354052186012268,0.13348862528800964,0.6642929911613464
Only @AlJazeera seems to be reporting on the #racism at the border of #Ukraine and #poland no other major news networks I have seen from @CNN @cnnbrk @FoxNews @CNBC @MSNBC https://t.co/qohVkToQjF,0.45280036330223083,0.5136551856994629,0.033544424921274185,0.878987729549408,0.010209118947386742,0.01700625941157341,0.09379682689905167
"North Korea has promised to help Russia financially.
Kim comforted Putin and said that yes, China is helping financially.
It will also help North Korea. Today we are a prosperous country. #StandWithUkraine️ https://t.co/zdMGkahubW",0.015119208954274654,0.27466389536857605,0.7102169394493103,0.0688372254371643,0.22828297317028046,0.6609092354774475,0.04197056218981743
"#Prague tonight, during #Zelenskyy’s video link address to European cities.

Freedom, EU solidarity and peace. 

Unbreakable, unshakable, and utterly beautiful.  
🇪🇺🤝🇺🇦
#StandWithUkraine️ #StopPutin https://t.co/qZ422nKaml",0.02418443188071251,0.23151728510856628,0.7442982792854309,0.022793054580688477,0.8950514793395996,0.06485140323638916,0.017304060980677605
"""Food is supllied, as well as sweets for children, in order to somehow brighten up military everyday life. Among the refugees there are many old and sick. They are supplied with all the necessary medicines. Russian servicemen do not fight civilians."" #RussianUkrainianWar https://t.co/RnjP0DsTv0",0.5894449353218079,0.36214008927345276,0.04841496795415878,0.29095694422721863,0.051476504653692245,0.17692086100578308,0.48064562678337097
"#UkraineRussianWar
#StopWar  The Second World War (1939-1945) lasted for about 6 years, which is considered to be the biggest war in history. In this, about 50 million people died. https://t.co/7RcgINm6lo",0.8339870572090149,0.15135538578033447,0.014657524414360523,0.4761350452899933,0.04662295803427696,0.07521100342273712,0.40203097462654114
"The Bubble - Official Trailer (2022) Judd Apatow, Pedro Pascal, Karen Gillan, Fred Armisen https://t.co/IFkb1Rg4Ia

#UkraineRussia #Russia #nato #UkraineUnderAttack #Ukraine",0.2175111472606659,0.7265217900276184,0.05596703290939331,0.3782583773136139,0.474200040102005,0.06372742354869843,0.08381418883800507
❗️Samsung suspends the supply of phones and chips to the #Russian Federation,0.4740126132965088,0.508105993270874,0.017881399020552635,0.8120439648628235,0.012295794673264027,0.023314623162150383,0.15234564244747162
"We can’t do no-fly zones over #Ukraine because we don’t care enough about that country to risk World War III over it. The problem, as John Mearsheimer so clearly said in 2015, is the neoliberal Western elite led Ukraine to believe otherwise. They set Ukraine up to be “wrecked”",0.8634191155433655,0.1282641589641571,0.008316765539348125,0.6818137764930725,0.010348141193389893,0.1651206612586975,0.1427174210548401
"THIS MAN MUST LIVE !!!! #Ukraine 
MUST SURVIVE AND WIN !!!! 💙💛 https://t.co/FQKpRZBMXc",0.005349048413336277,0.07016386836767197,0.9244870543479919,0.04386866092681885,0.6828213334083557,0.25481346249580383,0.018496548756957054
"BEST SEO SERVICE 
VISIT NOW: https://t.co/ul8OwugLdV
#INDvsSL #UkraineRussianWar #SEO #DIGITALMARKETING #MARKETING #SMM 
 @Tanla_India @udaydasari @HBAR_foundation @ManceHarmon @leemonbaird @asgardeo @Bybit_Official https://t.co/2HgSwBk6wR",0.08233459293842316,0.8311988711357117,0.08646651357412338,0.09615688025951385,0.7996296286582947,0.06621366739273071,0.03799983114004135
"#Russia is on the verge of capturing between 40,000-100,000 #Ukraine soldiers on the Donbas.

The talking heads bullshit you on Twitter that Ukraine is winning.

A normal non sycophantic government would surrender but ""Hero"" #Zalensky will sacrifice those man to stay in power.",0.775128185749054,0.20747239887714386,0.017399350181221962,0.9278357028961182,0.007066815160214901,0.03545098751783371,0.029646536335349083
❗️Samsung suspends the supply of phones and chips to the #Russian Federation,0.4740126132965088,0.508105993270874,0.017881399020552635,0.8120439648628235,0.012295794673264027,0.023314623162150383,0.15234564244747162
"@jheil @McFaul @heil, of course you’re there. Stay safe, brother.
#StandWithUkraine️",0.004612584598362446,0.23775938153266907,0.7576280236244202,0.0516018345952034,0.13448196649551392,0.7545889616012573,0.05932718142867088
"WATCH: Sky News reporters ambushed and come under heavy fire near Kyiv, Ukraine by Russian troops injuring one.

Full video found on there twitter / website (@SkyNews) #Kyiv #Ukraine #Russian

 https://t.co/lwziehWGKs",0.7520105838775635,0.23991477489471436,0.008074688725173473,0.5930864214897156,0.0496319904923439,0.03741186112165451,0.319869726896286
"#Ukraine: During night fighting this evening, Ukrainian Forces captured another T-80BV from Russian Forces in the vicinity of #Kharkiv. https://t.co/gjGvWmivzl",0.18730491399765015,0.7691786289215088,0.04351646453142166,0.5325618386268616,0.1704830378293991,0.15697789192199707,0.13997724652290344
"Wow President @ZelenskyyUa speaking to thousands of people in Prague! 

Thank you @bibalukas for this💙💛

#StandWithUkraine️ 🇺🇦
https://t.co/suEaZhDZbk",0.001641195034608245,0.02966342680156231,0.9686954617500305,0.015109521336853504,0.9339060187339783,0.038901571184396744,0.012082903645932674
"#Prague tonight, during #Zelenskyy’s video link address to European cities.

Freedom, EU solidarity and peace. 

Unbreakable, unshakable, and utterly beautiful.  
🇪🇺🤝🇺🇦
#StandWithUkraine️ #StopPutin https://t.co/qZ422nKaml",0.02418443188071251,0.23151728510856628,0.7442982792854309,0.022793054580688477,0.8950514793395996,0.06485140323638916,0.017304060980677605
#Ukraine forces blow up bridge at border to #Transnistria https://t.co/IyFqjaGfL9,0.7621561884880066,0.22988168895244598,0.007962086237967014,0.7701677083969116,0.03645147755742073,0.044157564640045166,0.1492232084274292
"#ICYMI #NASW condemns #Putin War in #ukraine. Read statement from NASW President @mittjoy https://t.co/hEl6xXlqDD  Here is a list of organizations providing aid to #ukraine refugees, statements from #socialwork groups https://t.co/c1mciQIQaB https://t.co/mWvJFxejgq",0.2501015365123749,0.7079384922981262,0.0419599674642086,0.19548115134239197,0.12854640185832977,0.3983069360256195,0.27766549587249756
"The image of a company in the eyes of their customers is crucially important.

If you don't make decisions to protect your brand in the face of rising public anger quickly, then the damage to your identity can be severe.

#marketing #brand #Ukraine 

@CocaCola_GB https://t.co/IwXcZtJKAe",0.6494064927101135,0.31533342599868774,0.03526002913713455,0.7160782217979431,0.008020360954105854,0.13921524584293365,0.13668619096279144
"My heart is broken by the evil a genocidal maniac is raining down on the courageous people of #Ukraine. I stand in solidarity with the people of #Ukraine. For a list of verified organizations on the ground, helping the Ukrainian people go to https://t.co/zdqAU3ACN5 https://t.co/2zG2lZ4AnU",0.871985912322998,0.11547199636697769,0.01254212111234665,0.2738725244998932,0.010943898931145668,0.08278913795948029,0.6323944330215454
"#Ukraine: Yesterday, in the vicinity of the tanks on the way to #Kyiv hit by ATGM, the Russian Army lost another BMP-2. https://t.co/RAepIBswPg",0.7426411509513855,0.2474181205034256,0.009940707124769688,0.5031683444976807,0.02183053456246853,0.04094120115041733,0.4340599477291107
"Zelenskyy addresses a massive protest in Georgia. Incredible. ♥️ We must all be doing this. Stop the invasion! ‼️

Support Democracy! 🇺🇸🇪🇺🇺🇦 Retweet &amp; Follow 👆
#Ukraine #UkraineWar  #UkraineRussia #StandWithUkraine  #StopRussia #StopPutin #RussianInvasion #RussiaUkraine https://t.co/TpV9uP0IVM",0.03578710928559303,0.2721909284591675,0.6920219659805298,0.20166195929050446,0.318155437707901,0.4495161473751068,0.030666537582874298
"Over one MILLION people have fled #Ukraine in just eight days.

Numbers are rising and humanitarian needs are growing. UNHCR is on the ground with displaced families delivering lifesaving aid and assistance. #WithRefugees

🙏 Your support is vital. Donate now.",0.1099301129579544,0.5484639406204224,0.34160593152046204,0.08262180536985397,0.03802625089883804,0.5041609406471252,0.37519097328186035
"Meanwhile President Zelensky addressing Czech people who have gathered in Prague to show support for #Ukraine. 

#SlavaUkrayini #StandWithUkraine #StopPutinNow https://t.co/ksnnzuFvhZ",0.02597636729478836,0.7334192991256714,0.24060435593128204,0.10246367007493973,0.41721391677856445,0.4041825532913208,0.07613985985517502
They were not evacuated from #Ukraine . They made their way out of Ukraine on their own and GOI evacuated them from Romania. @ANI kindly note. https://t.co/6nchNz90Ud,0.22386640310287476,0.7229428291320801,0.05319072678685188,0.38646095991134644,0.024707641452550888,0.12485840916633606,0.46397295594215393
"Day 106
war

#SolanaNFTs #Ukraine https://t.co/BhmbrjbQEu",0.13100261986255646,0.8343241810798645,0.03467313200235367,0.12735183537006378,0.5573222041130066,0.17135868966579437,0.14396725594997406
I really do want to stay positive. So to end the Twitter feed for tonight: 390 babies were born in #Ukraine during these 9 days of war: 199 boys and 191 girls. #StandWithUkraine for our future https://t.co/gSWyZpzwhA,0.03438509255647659,0.34925341606140137,0.6163614392280579,0.028406625613570213,0.11914694309234619,0.8078662157058716,0.04458025097846985
"""How to ensure your news about #Ukraine is properly fact-checked""

1) avoid the #bbc 
2) avoid #RussiaToday
3) avoid #CNN 
4) avoid #Ukrainian news reports",0.47302141785621643,0.49597683548927307,0.031001700088381767,0.3599393367767334,0.06715784966945648,0.31994664669036865,0.25295618176460266
"It has now been more than a week since Russia invaded Ukraine. At this stage, early explanations are no longer sufficient and analysts need to ask the big question: Is the Russian Air Force Actually Incapable of Complex Air Operations? https://t.co/aXrwfBI69Y #Ukraine #Russia",0.7614619135856628,0.2273954153060913,0.011142654344439507,0.5140973329544067,0.014321469701826572,0.0813557431101799,0.39022547006607056
"🚨Putin's troops are closing in on ANOTHER nuclear power plant—#Ukraine's #2 largest!—at Yuzhnoukrainsk, in the south. Russian forces are 20 miles away. The threat is ""imminent"" per @USAmbUN

While workers at Zaporizhzhia plant are begging Russians to stop firing on facility, CNN https://t.co/RIO8sN8Doe",0.6542667150497437,0.32801052927970886,0.017722774296998978,0.8589690923690796,0.016442524269223213,0.04408438131213188,0.08050397783517838
"In #StPetersburg, #Russia, the police detained a well-known survivor of the Siege of Leningrad Yelena Osipova at an anti-war #protest: 

https://t.co/QFhPrWKcCo",0.4691760241985321,0.5112792253494263,0.019544752314686775,0.557774543762207,0.04802095144987106,0.09185811132192612,0.302346408367157
"@CocaCola Your company should be ashamed of yourself. I've always preferred Coke to Pepsi, but I am willing to live with Pepsi, knowing that I don't support a company that supports war criminals.
Shame on you. #UkraineRussianWar #UkraineWar #UkraineUnderAttack",0.9289290904998779,0.06379909068346024,0.007271755952388048,0.9622406363487244,0.005782896652817726,0.01486299280077219,0.017113571986556053
"Visuals purportedly from #Ukraine are already circulating online an hour after Putin's announcement, but not all of them are relevant so please try to verify before you share. 

This one, viewed nearly 200,000 times on Twitter alone, shows an air show in 2020 https://t.co/BNQc7ddEY2",0.3021836280822754,0.6048350930213928,0.09298128634691238,0.12969765067100525,0.5091481804847717,0.276027649641037,0.08512651920318604
"#BidenHarris2020 #Dems4USA #UniteBlue #Biden #BidenHarris #couragetoact #oprussia #opkremlin #UkraineRussiaWar #HeyPutin #botcottCocacola
Boycott?
#botcottpepsi #boycottburgerking #botcottMcdonalds
Americans are faking it. They don't care about Ukraine. They need their junk food.",0.7958553433418274,0.18794088065624237,0.016203774139285088,0.9670336842536926,0.007307535037398338,0.014706495217978954,0.010952232405543327
"Just transferred some money to someone in Kharkiv risking his life for going to get supplies for people sheltered in bunkers. I also booked my #airbnb 'stay in #Kharkiv' - I hope that helps the host get some food/water etc. 

I am not sharing this to show…https://t.co/WNlKsME1aw",0.36814963817596436,0.5304538011550903,0.1013965979218483,0.12849053740501404,0.22006097435951233,0.45213913917541504,0.19930939376354218
".@Biden and team have been doing great on #Ukraine. But now is the time to do more. Now! Every second counts for those brave Ukrainians fighting for freedom against Putin, not only for Ukraine but the entire free world. I have some recs for weekend homework for USG officials. 1/",0.02482205256819725,0.1761854588985443,0.7989925146102905,0.04399009048938751,0.07697014510631561,0.8581395149230957,0.020900283008813858
@SenatorLujan Ukraine needs weapons and humanitarian assistance to defend against #Putin. Stop innocent civilian deaths.  #SafeAirliftUkraine #StopPutin,0.8013351559638977,0.18701361119747162,0.01165132038295269,0.6843251585960388,0.009895737282931805,0.08825486153364182,0.2175242155790329
"@StevieWonder SHARE Full Detailed Copy: https://t.co/LqHBZ5ljCv 

#UKRANIAN SILVER CLIP ACT: 
#Ukraine you asked for #Ammo but I got you #SILVERBULLETS instead (See Below)..By Russia launching a potentially catastrophic Assault on Nuclear Facilities! Attempting and in cases succeeding in sei..",0.6319743990898132,0.33616840839385986,0.0318571999669075,0.9322478175163269,0.01870734617114067,0.01538095809519291,0.033663880079984665
Want to see 5 British journalists getting shot at by Russians in #Ukraine ?   Scary. https://t.co/gxBJALQXeB,0.9177892804145813,0.07852473109960556,0.0036860296968370676,0.4912441670894623,0.023570185527205467,0.0448509119451046,0.44033482670783997
"The mass canceling of #Russia, due to their rescue of #Donbass, speaks to the lack of imagination, as a result of fear based on ignorance.

These companies have lost the abiltity to empathize with their customers and will die as a necessary result.

#Ukraine #ncsen",0.9425848126411438,0.053851429373025894,0.003563778242096305,0.764760434627533,0.006150773726403713,0.036022186279296875,0.19306665658950806
"This is like a jailed mass murderer saying he wants normalization of his relations with outside and there’s no reason to keep him in jail despite him committing murders.

#StopPutin #StopRussia #Russia #RussiaUkraineWar #StandWithUkraine #Ukraine https://t.co/VqA2isKwqi",0.9178866147994995,0.0779283344745636,0.004185033030807972,0.9474193453788757,0.005969827529042959,0.021354611963033676,0.025256237015128136
Keep sharing legit #Ukraine reporting!! Russia is losing their propaganda war due to our help to spread the truth https://t.co/9FEVrCosbw,0.4815899431705475,0.44264137744903564,0.07576869428157806,0.551876425743103,0.02249259315431118,0.36021479964256287,0.06541614979505539
This is Prague. 80K strong protest.#SupportUkraine in action by ordinary people. #Ukraine expects a different kind of #StandWithUkraine from world leaders though https://t.co/2bas2Yow5s,0.195590540766716,0.6206312775611877,0.18377818167209625,0.276134729385376,0.1267785280942917,0.5389490723609924,0.058137718588113785
"⚡️U.S. Democratic and Republican senators received an invitation to attend a Zoom meeting with #Ukrainian President Volodymyr Zelenskyy

 The meeting is scheduled for March 5 at 16:30 #Kyiv time",0.0024341342505067587,0.837548553943634,0.16001737117767334,0.0906134694814682,0.6763994693756104,0.16466139256954193,0.06832565367221832
"#Ukraine: During night fighting this evening, Ukrainian Forces captured another T-80BV from Russian Forces in the vicinity of #Kharkiv. https://t.co/gjGvWmivzl",0.18730491399765015,0.7691786289215088,0.04351646453142166,0.5325618386268616,0.1704830378293991,0.15697789192199707,0.13997724652290344
".@Biden and team have been doing great on #Ukraine. But now is the time to do more. Now! Every second counts for those brave Ukrainians fighting for freedom against Putin, not only for Ukraine but the entire free world. I have some recs for weekend homework for USG officials. 1/",0.02482205256819725,0.1761854588985443,0.7989925146102905,0.04399009048938751,0.07697014510631561,0.8581395149230957,0.020900283008813858
"The @UN_HRC Human Rights Council has decided to urgently establish an independent international commission of inquiry as a result of #Russia's aggression against #Ukraine.

The atrocities committed in #Ukraine will not stay unpunished.

#StandWithUkraine",0.6716586947441101,0.3137434720993042,0.014597829431295395,0.9199519157409668,0.004540933761745691,0.036745671182870865,0.038761552423238754
"🇺🇦🇨🇦 In support of nurses and health care workers on the ground in Ukraine, @CFNU is proud to donate to the International Council of Nurses Humanitarian Fund and Doctors Without Borders as they continue to provide care through this crisis. #ukraine 

https://t.co/cgV6iakJ3a",0.006420746445655823,0.1726958304643631,0.8208834528923035,0.055865947157144547,0.044745124876499176,0.28454434871673584,0.6148446202278137
"Suddenly, the Europeans abandoned their urbanization and humanity, which they had always enriched, and followed the gang and bandits' approach to Russia.

#RussianUkrainianWar",0.690900981426239,0.28862711787223816,0.0204719677567482,0.8191639184951782,0.015828898176550865,0.06085451692342758,0.10415264964103699
It's out: a *big* new @CrisisGroup collection of pieces looking at global reactions to the #Ukraine war. [1/7] https://t.co/vMFfM7B8OK,0.03913327679038048,0.8049527406692505,0.1559140682220459,0.10703133046627045,0.2747182250022888,0.5104314684867859,0.10781902819871902
English-language media’s racist double standards are on full display. #Ukraine #Russia #NATO https://t.co/2RFxLEqAbI,0.8993304967880249,0.094962939620018,0.005706491880118847,0.973584771156311,0.006161885801702738,0.008483330719172955,0.011769982986152172
"This anti-#Russia hysteria is only hurting civilians and of course the #FBR shit-lib ""resisters"" are cheering it on. 

https://t.co/WhT1oWn2B3

Stop believing the #Propaganda and start consuming factual sources of information as listed in my Google Document via bio.",0.850961446762085,0.13687950372695923,0.012158971279859543,0.9226517677307129,0.006518151611089706,0.05201613903045654,0.0188138484954834
@natsechobbyist Amazing. #StandWithUkraine️ #DefeatPutin https://t.co/fyQI0dISEo,0.06188579276204109,0.4350719153881073,0.5030422806739807,0.10297424346208572,0.6642716526985168,0.2008589655160904,0.031895097345113754
"#Prague tonight, during #Zelenskyy’s video link address to European cities.

Freedom, EU solidarity and peace. 

Unbreakable, unshakable, and utterly beautiful.  
🇪🇺🤝🇺🇦
#StandWithUkraine️ #StopPutin https://t.co/qZ422nKaml",0.02418443188071251,0.23151728510856628,0.7442982792854309,0.022793054580688477,0.8950514793395996,0.06485140323638916,0.017304060980677605
"US/NATO Provoked Ukraine War Say Most Experts On Russia 

Must see! We are being deceived again

#Ukraine 
https://t.co/kbyb5DrC8A via @jimmy_dore",0.781626284122467,0.207912415266037,0.010461240075528622,0.6194247007369995,0.01892884261906147,0.06281096488237381,0.29883551597595215
We need to do more. People are being slaughtered. Children orphaned. The U.K. and USA have invaded countries for less. Help them! #Ukraine,0.9354996085166931,0.06093032285571098,0.0035701219458132982,0.5354218482971191,0.008355536498129368,0.06602300703525543,0.3901996612548828
@cnni It IS already full-fledged war in Europe. It would be better to act now and stop this fck-head #putin before he will move forward. Enough of this bullshit. You (Allies) had also flew over Polish skies when Nazis was here with leaflets for peace. We all know how well did that end,0.9004626274108887,0.09139197319746017,0.008145477622747421,0.9658024907112122,0.004305139649659395,0.01738186553120613,0.0125103909522295
"Thread🧵Putin will probably not go #nuclear, but that ultimately depends on factors out of our control, including Putin himself. Given the catastrophic consequences of atomic weapons, that should be deeply concerning. 1/

#UkraineRussianWar 

https://t.co/C4picj1Swf  @DefenseOne",0.7673100829124451,0.22112299501895905,0.011567013338208199,0.5728892087936401,0.01815398596227169,0.11170026659965515,0.2972565293312073
"#Prague tonight, during #Zelenskyy’s video link address to European cities.

Freedom, EU solidarity and peace. 

Unbreakable, unshakable, and utterly beautiful.  
🇪🇺🤝🇺🇦
#StandWithUkraine️ #StopPutin https://t.co/qZ422nKaml",0.02418443188071251,0.23151728510856628,0.7442982792854309,0.022793054580688477,0.8950514793395996,0.06485140323638916,0.017304060980677605
"@Left_EU We have sold our souls by not intervening in Ukraine to physically stop Russia. Putin is using that to buy time.  End it now. Send in the military 
@UN @NATO
#NoFlyZoneOverUkraine
#PutinWarCriminal
#UkraineRussianWar
#UkraineUnderAttack",0.8090023994445801,0.18122471868991852,0.009772940538823605,0.9091976881027222,0.009603118523955345,0.03688480332493782,0.04431439936161041
I really do want to stay positive. So to end the Twitter feed for tonight: 390 babies were born in #Ukraine during these 9 days of war: 199 boys and 191 girls. #StandWithUkraine for our future https://t.co/gSWyZpzwhA,0.034385036677122116,0.34925344586372375,0.6163614988327026,0.028406625613570213,0.11914694309234619,0.8078662157058716,0.04458025097846985
"WOW...Things are heating up 🔥 🔥 🔥 
#RussianUkrainianWar 
#Ukriane 
#Shocking https://t.co/eRLgJ7MWYn",0.5929480195045471,0.31714922189712524,0.08990270644426346,0.9647742509841919,0.012601587921380997,0.006914566271007061,0.015709709376096725
"A picture paints a thousand words
#UkraineWar 
#Zelensky 
#StopPutinNOW https://t.co/wdYEN9eZI8",0.4360789954662323,0.5145006775856018,0.049420375376939774,0.5803092122077942,0.04064835608005524,0.2590988874435425,0.1199435219168663
"US is responsible for starting Wars all over the world, they starts the wars unprovoked because they want to control every country in the world, they will never win against Russia. We stand with Russia. #UkraineRussianWar https://t.co/XiGTSqjZ90",0.8132058382034302,0.17553898692131042,0.011255101300776005,0.9248258471488953,0.008138412609696388,0.039204906672239304,0.027830887585878372
"“Putin thinks he’s on top of everything, and he decides everything, and others just carry out his orders. He doesn’t allow people to provide any negative feedback, because then they’d be ousted.” @anders_aslund: https://t.co/RvHpDi35OX #RussianUkrainianWar #PutinWarCrimes https://t.co/PK7VuNcGzD",0.610201358795166,0.36632731556892395,0.023471327498555183,0.9142943024635315,0.009244507178664207,0.041384242475032806,0.035076867789030075
"We need to own our responsibility for the modern #Russia - we’ve had decades of appeasing, compromised political classes in the West who sought power and personal wealth, not to lead.

We made fertile ground for these regimes to grow and bullied proxies about instead.",0.7808752655982971,0.20564723014831543,0.013477480039000511,0.7633203268051147,0.007777788210660219,0.1328059434890747,0.09609594196081161
"Friends from all over the world, we see you and your support. You are awesome! Keep on helping! #WeAreAllUkrainians #StandTogether #United #Support #StayWithUkraine #StopTheWar #Ukraine https://t.co/HKi1cBhBpr",0.001720683416351676,0.022922653704881668,0.9753566980361938,0.07909619063138962,0.2308323234319687,0.6656593680381775,0.024412130936980247
"⚡️U.S. Democratic and Republican senators received an invitation to attend a Zoom meeting with #Ukrainian President Volodymyr Zelenskyy

 The meeting is scheduled for March 5 at 16:30 #Kyiv time",0.0024341391399502754,0.8375481963157654,0.16001757979393005,0.0906134694814682,0.6763994693756104,0.16466139256954193,0.06832565367221832
"Finnish President @niinisto:
Finland and USA will begin a serious process to deepen their security and defense co-operation.
Biden confirmed that #NATO open doors policy is still active.",0.009107816964387894,0.5960522294044495,0.39483994245529175,0.08558423817157745,0.09642201662063599,0.7312697768211365,0.08672402799129486
"Right now Muslim ummah is waiting for enough power to invade non muslim country &amp; after 40-50 year whenever have power then we will do offensive jihad and follow sharia law like !oot property,r@ping k@fir girls

PART 2
#AK61 #istandwithrussia #IStandWithUkraine #UkraineRussiaWar https://t.co/8FY2r9yTu0",0.6107086539268494,0.37400880455970764,0.015282567590475082,0.9405402541160583,0.011293092742562294,0.029389668256044388,0.01877707801759243
"1/2. #Putin's mental state? “If you look at the [2008] Georgia war, [Russian forces] cd have taken Tbilisi. They didn’t. They left [Georgian President Mikheil] Saakashvili in power. In 2014, they cd have moved beyond Donbass. They didn’t. So this is ... a different playbook.”",0.5028409957885742,0.4718768894672394,0.025282032787799835,0.7672083973884583,0.014232972636818886,0.07207369059324265,0.14648506045341492
".@Biden and team have been doing great on #Ukraine. But now is the time to do more. Now! Every second counts for those brave Ukrainians fighting for freedom against Putin, not only for Ukraine but the entire free world. I have some recs for weekend homework for USG officials. 1/",0.02482205256819725,0.1761854588985443,0.7989925146102905,0.04399009048938751,0.07697014510631561,0.8581395149230957,0.020900283008813858
Supermarkets removing #Russian food and drinks having refused to remove Apartheid State products on the grounds that this would be “political” are disgusting hypocrites.,0.9164192080497742,0.07790450006723404,0.005676330532878637,0.9728354215621948,0.004938147962093353,0.01042968686670065,0.011796707287430763
"Just mentioning, McDonald's, Coca-Cola, and Pepsi are still happily doing business in #Russia. Perhaps a good idea to #BoycottRussia before customers decide to #BoycottCocaCola #BoycottMcDonalds #BoycottPepsi",0.1709320992231369,0.46420133113861084,0.36486655473709106,0.9333041906356812,0.005074431654065847,0.0335782952606678,0.02804318256676197
"Order here 👉 https://t.co/qO2RYLYACo

100% of proceeds earned from the sale of these T-Shirts will be distributed directly to charity organizations in Ukraine. We will update here on social media where and who your donation has helped. THANK YOU 💙💛 🇺🇦 

#ukraine #ukrainestrong https://t.co/lo4q4pUqvz",0.00218700198456645,0.1176270917057991,0.8801859021186829,0.07262586057186127,0.46410465240478516,0.38876861333847046,0.07450087368488312
"Please can #GRT people and human rights activists consider signing, it's to help plight of Roma and other minorities in #Ukraine 👇https://t.co/KIflYRPzzh",0.022156890481710434,0.6231539845466614,0.3546890914440155,0.11840438842773438,0.11505554616451263,0.5032776594161987,0.26326242089271545
"Alexander’s tearful farewell with family #Kyiv railway station. They’re going to relative safety in Lviv, he’s staying to fight. Wouldn’t let go of a toy ambulance his 8 year old son gave him as he put them on the train. #ukraine more later on ⁦@BBCNews⁩ ⁦@BBCWorld⁩ https://t.co/LQuwgoHIbR",0.27658694982528687,0.5684718489646912,0.15494121611118317,0.025262871757149696,0.0812026858329773,0.022897806018590927,0.8706365823745728
"Kudos @DMKNRIWing 👏🏾Great job by the team &amp; my bros @pudugaiabdulla @DrSenthil_MDRD @puhazh_gandhi👏🏾 EVERY single act ,even a simple call, of compassion is huge for the student's morale. Lets continue to help our folks in #Ukraine &amp; help our CMs efforts in supporting our students https://t.co/WkuL0tWkHa https://t.co/iauhFhjN08",0.0015643194783478975,0.02475193329155445,0.973683774471283,0.05021490156650543,0.571984052658081,0.35160312056541443,0.026197897270321846
"#Russia troops have begun moving towards the #Yuzhnoukrainsk nuclear facility &amp; are less than 31 km away 

It has 3 water reactors &amp; is the 2nd largest in #Ukraine",0.03408839553594589,0.7645993232727051,0.20131231844425201,0.253130167722702,0.3598534166812897,0.28780001401901245,0.09921646863222122
"#RussianUkrainianWar
Say no to war,
War cannot bring lasting peace. https://t.co/SBPQvou3qu",0.6288937330245972,0.34365177154541016,0.027454543858766556,0.7553403377532959,0.01619037054479122,0.14994670450687408,0.07852260768413544
