text,sentiment,anger,joy,optimism,sadness
"#nuclear
#UkraineInvasion 

Russian attack rekindles nuclear anxieties https://t.co/rW0vcgFg3q",negative,0.5465346574783325,0.0229533109813928,0.069349281489849,0.3611627221107483
"#Ukraine: During night fighting this evening, Ukrainian Forces captured another T-80BV from Russian Forces in the vicinity of #Kharkiv. https://t.co/gjGvWmivzl",neutral,0.5325618386268616,0.1704830378293991,0.156977891921997,0.1399772465229034
#JoinUs #Ucrania #Ukraina #UkraineUnderAttack #Anonymous #RussianArmy #RussiaUkraineWar #RussiaUkraine #UkraineRussiaWar #UkraineInvasion  #hackers #Ukraine #hackers #Putin #StopPutin #StopPutinNOW   and srly #FCKPTN https://t.co/iLJITvp2pU,negative,0.945950448513031,0.009792486205697,0.0169765669852495,0.0272804573178291
.@CocaCola - what song should we teach our kids about you? #UkraineRussia https://t.co/rItbK3DGgC,neutral,0.2102822810411453,0.4138710796833038,0.2004957795143127,0.1753508299589157
"One of the greats &amp; his name should be seen in lights 
#LeagueOfLegends
#StandWithUkraine 
#NoFlyZoneOverUkraine https://t.co/6IDKgJTi58 https://t.co/zWqCQZufII",positive,0.1131147220730781,0.3214139938354492,0.502071738243103,0.0633995458483696
Fuck you #Putin https://t.co/NLWx6RRA9z,negative,0.9691498279571532,0.01068792399019,0.0075298082083463,0.0126325096935033
"The first Israeli special forces veterans arrived in Ukraine 🇺🇦 🇮🇱

""The best of the best"" said MP Oleksiy Honcharenko. ""They also want to take part in the battle of light against darkness. Shabbat shalom!”

#StandWithUkraine",positive,0.0427993647754192,0.5989905595779419,0.329927533864975,0.02828249335289
".@Biden and team have been doing great on #Ukraine. But now is the time to do more. Now! Every second counts for those brave Ukrainians fighting for freedom against Putin, not only for Ukraine but the entire free world. I have some recs for weekend homework for USG officials. 1/",positive,0.0439900904893875,0.0769701451063156,0.8581395149230957,0.0209002830088138
"The centre of Bastanka, Ukraine during the fight. No one nearby survived, only the dog. He got scared because of the shooting but didn’t run away. From now on, he’ll defend Ukraine with us and we’ll defend him. ❤️🇺🇦 #StandWithUkraine #UkraineUnderAttaсk #Ukraine #FCKPTN https://t.co/8guzEa3xIU",positive,0.1876566410064697,0.0962172895669937,0.5190190672874451,0.1971069872379303
"Prague, Czech 🇨🇿
Antiwar protests in support of #Ukraine 🇺🇦 https://t.co/IJKKYNyko1",neutral,0.3166462481021881,0.2917825579643249,0.301223486661911,0.0903477296233177
"American volunteers are now in #Kyiv.

This same group also helped in #Syria.

The world governments may not be willing to help #Ukraine, but the people of the world are.

#IStandWithUkraine #UkraineRussianWar 

Website: https://t.co/zFy8KYfhEE
YouTube: https://t.co/vQPWExNoVS https://t.co/ZaQXR5bJvq",neutral,0.2385488301515579,0.0703862085938453,0.5760895609855652,0.1149753704667091
"@davenewworld_2 talking heads cloned yesterday, or perhaps androids. they don't look real. let them pop with #Putin. https://t.co/0I7XrJfq8R",negative,0.7856831550598145,0.0659260302782058,0.0411239825189113,0.1072668135166168
"Military situation in eastern #Ukraine, Donbas front. Map shows the actual situation on 4 March. https://t.co/D8LXuqwuXS",neutral,0.3882311284542084,0.0783160999417305,0.1394881457090377,0.3939646184444427
"We are watching in real time what happens when a brutal dictator thinks he can steamroll a democracy.

The world won’t let him. Putin is a small man who gets smaller by the day. I #StandWithUkraine. 🇺🇸🇺🇦",negative,0.708755612373352,0.0152919013053178,0.2141434997320175,0.0618090480566024
This is Prague. 80K strong protest.#SupportUkraine in action by ordinary people. #Ukraine expects a different kind of #StandWithUkraine from world leaders though https://t.co/2bas2Yow5s,neutral,0.276134729385376,0.1267785280942917,0.5389490723609924,0.0581377185881137
"❗️#Ukraine asks #Germany for supply of heavy weapons. According to AFP, this includes tanks, submarines and combat helicopters. A spokesman for the #German Ministry of Defense said that a number of supplies were ready for shipment, but did not specify which ones.",neutral,0.3887805044651031,0.1489200443029403,0.3137316405773163,0.1485677659511566
"@DrEricDing Well, my friend and I think that’s what’s going on with #Putin. He has all the signs of someone who is on steroids for illness: moon face, weight gain, paranoia, hostile, swollen hands and neck. Doesn’t excuse #PutinWarCrimes. Someone needs to put him in lockdown. #CovidIsNotOver",negative,0.8810314536094666,0.0091097094118595,0.01223452296108,0.0976243242621421
@AnonOpsSE #Putin is #Serbia shame on you,negative,0.938502848148346,0.0115897534415125,0.0138233657926321,0.0360839553177356
"Veteran-run advocacy groups and progressive veterans' accounts:
https://t.co/Ev0dvPIFHR

#veterans #BurnPits #war #military",neutral,0.8155009150505066,0.0113775497302412,0.0438358485698699,0.1292856335639953
".@Biden and team have been doing great on #Ukraine. But now is the time to do more. Now! Every second counts for those brave Ukrainians fighting for freedom against Putin, not only for Ukraine but the entire free world. I have some recs for weekend homework for USG officials. 1/",positive,0.0439900904893875,0.0769701451063156,0.8581395149230957,0.0209002830088138
"#Ukraine: Yesterday, in the vicinity of the tanks on the way to #Kyiv hit by ATGM, the Russian Army lost another BMP-2. https://t.co/RAepIBswPg",negative,0.5031683444976807,0.0218305345624685,0.0409412011504173,0.4340599477291107
"❗️#Ukraine asks #Germany for supply of heavy weapons. According to AFP, this includes tanks, submarines and combat helicopters. A spokesman for the #German Ministry of Defense said that a number of supplies were ready for shipment, but did not specify which ones.",neutral,0.3887805044651031,0.1489200443029403,0.3137316405773163,0.1485677659511566
"❗️#Ukraine asks #Germany for supply of heavy weapons. According to AFP, this includes tanks, submarines and combat helicopters. A spokesman for the #German Ministry of Defense said that a number of supplies were ready for shipment, but did not specify which ones.",neutral,0.3887805044651031,0.1489200443029403,0.3137316405773163,0.1485677659511566
❗️White House confirms that it is asking Congress to approve $10 billion in support for #Ukraine,neutral,0.1648451089859008,0.1955352425575256,0.5390108823776245,0.1006087511777877
"Past wars were fought and won on the basis of cheap oil and a strong manufacturing base. If war persists in #Ukraine, #ClimateAction will derail. The question is how long #Russia will benefit from the high cost of oil brought on by a war on #ClimateChange? https://t.co/6WiORFhSGf",negative,0.5972688794136047,0.0109261674806475,0.1579529494047165,0.2338520735502243
"#Biden: President Obama used to say, we'd be alright if we left everything to the Nordic countries.
#Niinistö: Well, we usually don't start wars.

Omg some savage shade by Niinistö 😎😱
(regardless of whether he meant USA or Russia)
#Finland #NATO #Ukraine https://t.co/eLlCgonAQy",negative,0.3806996345520019,0.4852448999881744,0.0921917259693145,0.0418637469410896
Big Dam Bridge Lighted BLUE &amp; GOLD for UKRAINE. #arkansas #pulaskicountyar #ukraine https://t.co/nXDjXMIXU5,neutral,0.0962851122021675,0.703214704990387,0.1082849279046058,0.0922152251005172
BREAKING: We're on the ground helping #Ukraine animals as the situation worsens by the minute. Watch &amp; retweet this critical update from NFA. We’re still raising funds so we can rush emergency aid to the cats &amp; dogs while it’s still possible. Donate now: https://t.co/2QkFBYZX5R https://t.co/oLEFDDdacm,neutral,0.1348087638616562,0.0608271621167659,0.4753188788890838,0.3290452659130096
"Coca Cola is still staying in Russia, while Putin destroys #Ukraine and liberates Ukrainians from their life, families, friends and cities, for evil imperialism. Never drinking anything from their brands again, greedy pro dictatorship cowards! #BoycottCocaCola @CocaCola https://t.co/2joDFqte0Y",negative,0.9637405872344972,0.0066043459810316,0.013591599650681,0.0160635076463222
"🧵Many in #Ukraine are calling for a no fly zone. Previously, I've viewed this as risking nuclear war. Now, I think it would make sense to use NATO troops to secure the Western half of Ukraine and establish a no-fly zone there.",neutral,0.6292238235473633,0.0157646033912897,0.2597749829292297,0.0952365472912788
"Please Retweet

Parliament Hill, Sunday, 2 pm join if you can and raise your voice in support of #Ukraine https://t.co/3zGz0y69b7",neutral,0.1058823242783546,0.2210237830877304,0.6163336634635925,0.0567602440714836
"Alexander’s tearful farewell with family #Kyiv railway station. They’re going to relative safety in Lviv, he’s staying to fight. Wouldn’t let go of a toy ambulance his 8 year old son gave him as he put them on the train. #ukraine more later on ⁦@BBCNews⁩ ⁦@BBCWorld⁩ https://t.co/LQuwgoHIbR",neutral,0.0252628717571496,0.0812026858329773,0.0228978060185909,0.8706365823745728
"❗️#Ukrainian authorities published a list of #Belarusian pilots who participated in attacks on #Ukraine

 Combat sorties were carried out from the #Lida military airfield, their purpose was to strike at the civilian population and infrastructure of Ukraine",negative,0.8928490877151489,0.011891252361238,0.0271509625017642,0.0681087523698806
"Friends from all over the world, we see you and your support. You are awesome! Keep on helping! #WeAreAllUkrainians #StandTogether #United #Support #StayWithUkraine #StopTheWar #Ukraine https://t.co/HKi1cBhBpr",positive,0.0790961906313896,0.2308323234319687,0.6656593680381775,0.0244121309369802
"❗️#Ukraine asks #Germany for supply of heavy weapons. According to AFP, this includes tanks, submarines and combat helicopters. A spokesman for the #German Ministry of Defense said that a number of supplies were ready for shipment, but did not specify which ones.",neutral,0.3887805044651031,0.1489200443029403,0.3137316405773163,0.1485677659511566
"We can’t do no-fly zones over #Ukraine because we don’t care enough about that country to risk World War III over it. The problem, as John Mearsheimer so clearly said in 2015, is the neoliberal Western elite led Ukraine to believe otherwise. They set Ukraine up to be “wrecked”",negative,0.6818137764930725,0.0103481411933898,0.1651206612586975,0.1427174210548401
A terrible scene of merciless destruction of Ukraine by the Russian Army. #Zelenskyy #StopPutinNOW #NATO #UkraineRussiaWar https://t.co/CsAVYVeWMI,negative,0.9247461557388306,0.0090914508327841,0.0186465345323085,0.04751593247056
https://t.co/drgLq7k1Be Increase the ferocity of sanctions against Russia &amp; Belarus. China needs to decide whether it wants trade with the West or Russia. Sanction Russian oil. #Ukraine #UkraineRussiaWar @POTUS @RTErdogan @EmmanuelMacron #Europe #USA #news @SecBlinken #China,neutral,0.8961034417152405,0.0146919256076216,0.0319032073020935,0.0573015101253986
"CD PROJEKT teams #StandWithUkraine 💙💛

Personal care and hygiene products collected by our employees are on the way to @WioskiSOS and @FundOcalenie to aid refugees from Ukraine.

Remember: every bit of help counts, we're #StrongerTogether https://t.co/n3BoWXoCYS",positive,0.0435001589357852,0.1384057253599167,0.7485995888710022,0.0694945454597473
It is a war crime to attack a nuclear power plant. Putin's shelling of Europe's largest nuclear plant takes his reign of terror one step further. #TheHague #Zaporizhzhia #StandwithUkraine,negative,0.9161199331283568,0.0120192505419254,0.0399807430803775,0.031880147755146
"❗️#Ukrainian authorities published a list of #Belarusian pilots who participated in attacks on #Ukraine

 Combat sorties were carried out from the #Lida military airfield, their purpose was to strike at the civilian population and infrastructure of Ukraine",negative,0.8928490877151489,0.011891252361238,0.0271509625017642,0.0681087523698806
Lithuania 🇱🇹 thank you for the #NoFlyZone for #Ukraine resolution. A true ally and friend. Maybe we need a new defence alliance for #Baltics #Poland #Czech #Moldova #Georgia,positive,0.1260443925857544,0.3455165922641754,0.4574252367019653,0.071013756096363
"President Zelensky addresses Europeans in Prague live! 🇺🇦

Almost all of #Prague citizens came out in support of #Ukraine today. 

#UkraineWar #StandWithUkraine️ #UkraineRussiaWar #RussiaUkraine #UkraineWar https://t.co/az9O1VuMV2",positive,0.1203029602766037,0.6350914239883423,0.1913001984357834,0.0533053539693355
Turkey should not be a safe haven for Putin’s blood money: Roman Arkadyevich Abramovich’s Gulfstream G650ER flew from Ankara Esenboğa to Istanbul. Landing to Istanbul Grand. #Ukraine #RussianOligarchs #RussiaSanctions https://t.co/hcTCCIVeM8,negative,0.8902191519737244,0.01552414894104,0.0271417740732431,0.0671149864792823
"The main street in St Petersburg, Russia tonight.The crowd is chanting ""No to War!"" ""Shame!"" &amp; ""Ukraine is not our enemy!"" #Ukriane #UkraineRussiaWar #Kyiv #Kherson #Kharkov #Kiev #Moscow #Russian #Russia https://t.co/YfSdhVqxYy",neutral,0.9063209891319276,0.0412899293005466,0.0383969843387603,0.0139920776709914
The Entire staff of the Russian TV channel “the rain” resigned during a live stream with last words: “no war” and then played “swan lake” ballet video (just like they did on all USSR tv channels when it suddenly collapsed) #Ukriane #UkraineRussiaWar #Russia #StandWithUkraine️ https://t.co/o4LzUqnWLc,negative,0.6445742845535278,0.0170341413468122,0.0232716873288154,0.3151199221611023
"What absolutely extraordinary scenes from Tbilisi, Georgia 🇬🇪🇺🇦

#StandWithUkraine️ #UkraineRussiaWar #RussiaUkraine #UkraineWar #UkraineUnderAttaсk #UkraineRussianWar https://t.co/GUIHTNCzrG",positive,0.2169609367847442,0.6410293579101562,0.094266302883625,0.0477434769272804
"❗️#Ukrainian authorities published a list of #Belarusian pilots who participated in attacks on #Ukraine

 Combat sorties were carried out from the #Lida military airfield, their purpose was to strike at the civilian population and infrastructure of Ukraine",negative,0.8928490877151489,0.011891252361238,0.0271509625017642,0.0681087523698806
"🔴❗️#Kherson: the first reports of sexual violence by the Russian military against Ukrainian women start appearing, this has to stop!
#StopRussianAggression #StandWithUkraine #StopRussia #PutinIsaWarCriminal https://t.co/xqDCYo7rII",negative,0.9591858983039856,0.0045594382099807,0.0156361181288957,0.0206186473369598
"#StandWithUkraine 

Anybody siding with Russia on this is showing you EXACTLY why they are rotten to the core. https://t.co/KXxV3ZodS7",negative,0.936129868030548,0.0077226771973073,0.0300981365144252,0.0260493755340576
"#Melitopol today, people returned to their normal life. 
The town was taken by the Russian Army two days ago.
#Ukraine https://t.co/uMHym080p2",neutral,0.107719287276268,0.1543969064950943,0.1071098893880844,0.6307739019393921
"#Ukraine’s Defense minister said today that the army (+the many active citizens) managed to capture more abandoned Russian military equipment (trophies) than than the 🇺🇦 state procured eight years. No one gave 🇺🇦 more weapons than the “state of aggressor”.
https://t.co/sg6zfzPnCf",negative,0.7661483287811279,0.0370739251375198,0.1183076724410057,0.0784701183438301
"#NEW
This nuclear peril must not be understated. Sam Kiley reports from #Ukraine that essential workers at #Zaporizhzhia are being held at gunpoint with no shift change in more than 36hrs and that the people running #Chernobyl are also held at gunpoint--and for more than a week.",negative,0.7469283938407898,0.009346948005259,0.0411457940936088,0.202578917145729
"Ukrainian special forces ambushed the Russian army in the city of Urbin, west of Kyiv, and seized a number of armored vehicles.

 The Russian army is trying to descend to the west of Kyiv, to cut off the path of military supplies from Western countries
#RussianUkrainianWar https://t.co/AHbbBjTVgs",negative,0.8286335468292236,0.023629929870367,0.0512092895805835,0.0965272337198257
Me to @CocaCola right now. #betrayed #ukraine https://t.co/W1cQmvUWjl https://t.co/p6OVBUvXuC,neutral,0.1548392176628112,0.010565067641437,0.0104550151154398,0.8241406679153442
"05/03/2022 #StandWithUkraine #Ukraine #Kharkiv #kyiv #Odesa #Sumy #Mariupol *Verified*  No one should have to feel like this, I know many do around the world. Darcey sends a hug for you! X https://t.co/IuUo1M0tFR https://t.co/eoufvpUvRF",neutral,0.0830004587769508,0.2749805152416229,0.4321707189083099,0.2098483145236969
"#Ukraine MP @InnaSovsun before having to shelter during air raid alert:
""This is happening...a minor eastern-European country being...taken over by a dictator, killing people...&amp; pretending it's not happening. We remember how that turned out [WW2]""
Full: https://t.co/F2Joq0zGPO https://t.co/L8ItWkBZwt",negative,0.914502203464508,0.0094629395753145,0.0170456171035766,0.0589893274009227
If you’re planning to #BoycottCocaCola for supporting Putin then please note that @CostaCoffee are owned by them! #Ukraine,negative,0.9471743702888488,0.0060452511534094,0.0272476412355899,0.0195326432585716
".@Biden and team have been doing great on #Ukraine. But now is the time to do more. Now! Every second counts for those brave Ukrainians fighting for freedom against Putin, not only for Ukraine but the entire free world. I have some recs for weekend homework for USG officials. 1/",positive,0.0439900904893875,0.0769701451063156,0.8581395149230957,0.0209002830088138
"We need to stop referring to Putin as a president he is a money hungry Dictator who is the cause of innocent civilians deaths. Sanctions alone wont stop him, not when the economic benefits of conquering Ukraine are far greater.

#UkraineRussianWar #RussianUkrainianWar #PutinsWar https://t.co/S2h5EOrgNq",negative,0.8809106349945068,0.0096322707831859,0.052224576473236,0.0572324432432651
"@realrkwest @LoraFranz2 🇺🇦

""We can also re-use this: Putin goes to fortune teller, learns he'll die on a Ukrainian holiday and asks ""how do you know?"" Fortune teller says ""any day you die will be a Ukrainian holiday.""

#StandWithUkraine",negative,0.1396353095769882,0.276815265417099,0.324186623096466,0.2593627870082855
I really do want to stay positive. So to end the Twitter feed for tonight: 390 babies were born in #Ukraine during these 9 days of war: 199 boys and 191 girls. #StandWithUkraine for our future https://t.co/gSWyZpzwhA,positive,0.0284066256135702,0.1191469430923461,0.8078662157058716,0.0445802509784698
"Cut off Russian oil, that will hurt #Putin the most and his closest oligarchs. 
The U.S. has their own resources.",negative,0.7076974511146545,0.0141249056905508,0.0897201746702194,0.1884574741125106
"9/ For as long as #NATO refuses to act, #Russia will control the narrative.

By publicly declaring a #NoFlyZone at #Ukraine's request, #NATO can set a date for implementation. Any Russian aircraft violating the NFZ after the deadline is a provocation by #Russia, NOT NATO.",negative,0.907955765724182,0.0076091140508651,0.0510411895811557,0.0333938226103782
"@omaha_scanner This is a real ‘freedom truckers convoy’, headed to Ukraine with supplies and humanitarian aid.
Solidarity with #Ukraine🇺🇦
Not #freedumb https://t.co/5N1HBwgWOX",neutral,0.1511159986257553,0.0922274067997932,0.6740077137947083,0.0826488807797432
"Ukrainian MP told: 390 babies were born in Ukraine during these 9 days of war.

Stop Putin, Stop Aggression, Stop Killing💢
#StandWithUkraine https://t.co/prSCmLCroq",negative,0.7945061922073364,0.0103189572691917,0.0564908757805824,0.1386839151382446
"This is Kherson today. The city is under the control of Russians, but the inhabitants do not give up.

#UkraineWar #Ukraine https://t.co/4Q27ANhI7z",neutral,0.6702799797058105,0.0339390076696872,0.1875150799751281,0.1082659661769867
"#Russia oligarchs #YachtWatch map v9:
-2 vessels seized by #Italy authorities 🇮🇹👊🍾!
-QUANTUM BLUE is now south of Sardegna
-""A"" owned by Andrey Melnichenko left Dubai (his other one, ""SAIL YACHT  A"" is still in Trieste)

Keep sharing and pressuring govs, its working!
#Ukraine https://t.co/89If2NuT9Q",neutral,0.1653031259775161,0.4541174471378326,0.3256630897521972,0.0549164116382598
'#OleksandrZinchenko has thanked the world for standing with #Ukraine in an emotional interview with BBC Sport about the #Russianinvasion of his homeland.' https://t.co/hhnVwkM8um,positive,0.1066519543528556,0.2395758777856826,0.3807273209095001,0.2730449140071869
I really do want to stay positive. So to end the Twitter feed for tonight: 390 babies were born in #Ukraine during these 9 days of war: 199 boys and 191 girls. #StandWithUkraine for our future https://t.co/gSWyZpzwhA,positive,0.0284066256135702,0.1191469430923461,0.8078662157058716,0.0445802509784698
"Media stories keep praising generous strangers but reality can be harsh. With so many desperate, transient people who don't speak local languages, criminal gangs/human traffickers/baby sellers will have a field day. Many may go missing without a system to track #Ukraine refugees",negative,0.1650961339473724,0.0085120750591158,0.0373966246843338,0.7889952063560486
"When all of this is over, we need real nuclear disarmament so such weapons are never again available to a madman at the touch of a button. At the very least, we need to reduce the number of #nukes to the point where it's not possible for one man to destroy the world. #Putin",negative,0.8279324769973755,0.0102697694674134,0.1293338388204574,0.0324639193713665
@IAPonomarenko Ukraine is one of the largest countries in Europe. It is only slightly smaller than Texas. This military campaign is being fought over a large geography. This map will help Americans &amp; Texans visualize the area. I believe the vast majority of Texans stand with Ukraine! #Ukraine https://t.co/i64Fmzh7Dn,positive,0.1956406533718109,0.0487255491316318,0.7097710967063904,0.0458626076579093
"The #Russian military has concentrated considerable combat power around Mariupol, #Ukraine, to encircle and ultimately seize or destroy it. Read the latest conflict update from @TheStudyofWar and @criticalthreats https://t.co/eeOyRlHWsI https://t.co/EYaO8kK63p",negative,0.8210612535476685,0.0201955810189247,0.0768401995301246,0.0819029435515403
Core team Lviv takes 5 minutes out of the evening shift to show some solidarity with #ukraine https://t.co/ltCJmqBBKt,neutral,0.0715348571538925,0.0417331121861934,0.1939327716827392,0.6927992701530457
"Friends from all over the world, we see you and your support. You are awesome! Keep on helping! #WeAreAllUkrainians #StandTogether #United #Support #StayWithUkraine #StopTheWar #Ukraine https://t.co/HKi1cBhBpr",positive,0.0790961906313896,0.2308323234319687,0.6656593680381775,0.0244121309369802
"This is how the combined heat and power plant in Akhtyrka, destroyed by the invaders, looks like.

#Ukraine
#Russia
#Kyiv
#Odessa
#Kharkiv
#ТРУХА
#ТРУХАEnglish https://t.co/ZrBcuEYirK",negative,0.5624305605888367,0.0894775465130806,0.0312879011034965,0.3168039619922638
"Friday Woof! Our thoughts are with our fellow dogs, all pets, animals and people of Ukraine #OurThoughts #Ukraine #CourtesyFauves https://t.co/ghFWCADQpc",neutral,0.040934469550848,0.444163829088211,0.3393656015396118,0.1755360811948776
⚡️Porsche donates one million euros to provide emergency aid to people affected by the humanitarian crisis in #Ukraine https://t.co/pGh4OYLc4Y,neutral,0.0731920897960662,0.0862736999988555,0.2561713755130768,0.5843628644943237
"@W7VOA We have sold our souls by not intervening in Ukraine to physically stop Russia. Putin is using that to buy time.  End it now. Send in the military 
@UN @NATO
#NoFlyZoneOverUkraine
#PutinWarCriminal
#UkraineRussianWar
#UkraineUnderAttack",negative,0.9071448445320128,0.0095931803807616,0.0371952839195728,0.0460665710270404
"❗️#Ukraine asks #Germany for supply of heavy weapons. According to AFP, this includes tanks, submarines and combat helicopters. A spokesman for the #German Ministry of Defense said that a number of supplies were ready for shipment, but did not specify which ones.",neutral,0.3887805044651031,0.1489200443029403,0.3137316405773163,0.1485677659511566
This is Prague. 80K strong protest.#SupportUkraine in action by ordinary people. #Ukraine expects a different kind of #StandWithUkraine from world leaders though https://t.co/2bas2Yow5s,neutral,0.276134729385376,0.1267785280942917,0.5389490723609924,0.0581377185881137
This is Prague. 80K strong protest.#SupportUkraine in action by ordinary people. #Ukraine expects a different kind of #StandWithUkraine from world leaders though https://t.co/2bas2Yow5s,neutral,0.276134729385376,0.1267785280942917,0.5389490723609924,0.0581377185881137
"Finnish President @niinisto:
Finland and USA will begin a serious process to deepen their security and defense co-operation.
Biden confirmed that #NATO open doors policy is still active.",neutral,0.0855842381715774,0.0964220166206359,0.7312697768211365,0.0867240279912948
#Kharkiv #sumi #india in talks with #russia #Ukraine for 3 hour ceasefire for evacuation #OperationGanga https://t.co/N1EBBBpIY3,neutral,0.3357765972614288,0.1007660031318664,0.2874624133110046,0.2759950160980224
"The local residents asked me if I could help them fix the water pipes. By the way, deal with unexploded rocket? 

I'm really helpless, they give tanks in addition to rockets.
#plumber #UkraineRussianWar #war #PeopleHelpingPeople #life #house https://t.co/VwgvRQtk62",negative,0.4745185673236847,0.0135824074968695,0.0224697552621364,0.4894293844699859
"When his determination to win a battle against the Soviet army lands him in an SS field hospital, Hannibal discovers there are men willing to go much further than he is for the sake of victory. All the way to hell. https://t.co/H8qHjXZ8bd @themileswatson #war #fiction",negative,0.7734334468841553,0.0393184870481491,0.1479698568582534,0.0392782539129257
"No this is not #Ukraine, this is #Yemen, so no one has to bother. https://t.co/NBvTuEP8xn",negative,0.6894857883453369,0.0171409975737333,0.1176831573247909,0.1756900548934936
"US: 'We are not seeking regime change in Russia' https://t.co/G4pJBHwkBz via @BBCNews 
#UkraineWar  well Putin another tweet you won’t see, the Def-Sec said your’ve job is safe. No regime change. 

Well that it tonight. Im trying to sleep, Sleeping is Har……. Zzzzzzzz….. 😴",neutral,0.5129124522209167,0.0780509114265441,0.068429484963417,0.340607225894928
"This is the situation in the war-torn regions of Ukraine.
War between the two countries has the greatest impact on the common people.
People are being punished for a crime they have never committed. 
stop this war now.
#StopPutinNOW
#UkraineRussianWar #Ukraine #Ukriane #Russian https://t.co/cy90FDyE2l",negative,0.8334932923316956,0.0082564828917384,0.0436145476996898,0.1146357208490371
"@TravelMD Gathland State Park, Maryland
https://t.co/LAgh2vS2J9
#Gathland #state #park #Burkittsville #Maryland #history #American #civil #war #travel #geography #video #youtube #David #Podgor",neutral,0.0282843150198459,0.8813759088516235,0.0419763512909412,0.0483633950352668
REMINDER: the #ICJ will hold public hearings in the case concerning Allegations of Genocide under the Convention on the Prevention and Punishment of the Crime of Genocide (#Ukraine v. #Russia) on 7 and 8 March https://t.co/CPTJJQ1U7L. Watch live here: https://t.co/p9DHYY6UxR,neutral,0.5113287568092346,0.0921720564365387,0.2714211344718933,0.1250781118869781
I had 2 speak in #code in this vid 4 tiktok 2 stay within their rules but here I can say anything so here goes: #Putin is now #possessed by a mighty fallen #angel. Only #Demon possession by #EvilSpirits explains pure evil such as by the leader of #Russia in #Ukraine #WW3. #Satan https://t.co/cG9dWeu88c,negative,0.8991116285324097,0.0163885671645402,0.0507489740848541,0.0337508507072925
"For many of our Warriors suffering from #PTSD, the current events in #Ukraine may provoke significant anxiety and stress.

Now, more than ever, we must care for one another. 💙💛

You are not alone.

Contact the Veterans Crisis Line at 1-800-273-8255 and press 1. https://t.co/RX7qVgPoNX",neutral,0.0301793590188026,0.013009438291192,0.2282490879297256,0.7285621166229248
"🔴❗️#Kherson: the first reports of sexual violence by the Russian military against Ukrainian women start appearing, this has to stop!
#StopRussianAggression #StandWithUkraine #StopRussia #PutinIsaWarCriminal https://t.co/xqDCYo7rII",negative,0.9591858983039856,0.0045594382099807,0.0156361181288957,0.0206186473369598
"#Prague tonight, during #Zelenskyy’s video link address to European cities.

Freedom, EU solidarity and peace. 

Unbreakable, unshakable, and utterly beautiful.  
🇪🇺🤝🇺🇦
#StandWithUkraine️ #StopPutin https://t.co/qZ422nKaml",positive,0.0227930545806884,0.8950514793395996,0.0648514032363891,0.0173040609806776
"#BREAKING Map of the approximate situation in Ukraine as of 22:00 UTC 04/03/22. 

#UkraineCrisis #UkraineUnderAttack #Kyiv #Kharkiv #Odesa https://t.co/vHXMqsu9EW",neutral,0.4238487780094147,0.0246882122009992,0.0287078656256198,0.5227551460266113
Russia is bombing #Ukraine! We all want strong US leadership to unify our allies and protect us in this crisis. 👉Why is the GOP trying to divide us by blaming everyone but Putin? Let's stand together for President Biden and protect the US and the Ukrainian people! #TruthBrigade https://t.co/OxM1JjVVZI,negative,0.5517878532409668,0.0132970809936523,0.3651449978351593,0.0697700828313827
"#Prague tonight, during #Zelenskyy’s video link address to European cities.

Freedom, EU solidarity and peace. 

Unbreakable, unshakable, and utterly beautiful.  
🇪🇺🤝🇺🇦
#StandWithUkraine️ #StopPutin https://t.co/qZ422nKaml",positive,0.0227930545806884,0.8950514793395996,0.0648514032363891,0.0173040609806776
"❗️#Ukraine asks #Germany for supply of heavy weapons. According to AFP, this includes tanks, submarines and combat helicopters. A spokesman for the #German Ministry of Defense said that a number of supplies were ready for shipment, but did not specify which ones.",neutral,0.3887805044651031,0.1489200443029403,0.3137316405773163,0.1485677659511566
"❗️#Ukraine asks #Germany for supply of heavy weapons. According to AFP, this includes tanks, submarines and combat helicopters. A spokesman for the #German Ministry of Defense said that a number of supplies were ready for shipment, but did not specify which ones.",neutral,0.3887805044651031,0.1489200443029403,0.3137316405773163,0.1485677659511566
"Got access to a FTP server owned by Russian Space Agency, leaks will be coming soon : ))

#Roscosmos 
#Ukraine #UkraineRussianWar #RussianUkrainianWar #leaked #Anonymous #UkraineInvasion https://t.co/DN67BWVjM3",neutral,0.580410361289978,0.1732748001813888,0.0527868457138538,0.1935280114412307
Dr. Bob is one of the physicians who will be serving at our Emergency Field Hospital in #Ukraine. Please pray for our team as they prepare to serve those in desperate need. https://t.co/uvJ8diyCbX https://t.co/A1H6bGQMzj,neutral,0.0361614935100078,0.0427549108862876,0.2564007341861725,0.6646828651428223
"@IAPonomarenko Russian forces fired cluster munitions into at least 3 residential areas in Kharkiv, Ukraine. 

Using cluster munitions in populated areas shows a callous disregard for people's lives. Indiscriminate attacks may amount to war crimes.

#StandWithUkraine 
https://t.co/vEAhQBKuIZ",negative,0.939505934715271,0.0072788093239068,0.0251284949481487,0.0280866678804159
"Please see a message to our membership and our global automotive community, addressing the situation in Ukraine and our response #Ukraine. https://t.co/v5MdXrAHiI",neutral,0.1572556793689727,0.0688910856842994,0.5209446549415588,0.2529086470603943
